id,label
93,0.979448139667511
94,0.007537328638136387
95,0.16372567415237427
96,0.0008835466578602791
97,0.9998502731323242
98,0.20419324934482574
99,5.964699539617868e-06
100,0.9685025215148926
101,0.33792731165885925
102,0.89310622215271
103,0.018789339810609818
104,0.011123052798211575
105,0.999468982219696
106,7.016020390437916e-05
107,0.9998030066490173
108,0.9980279803276062
109,0.9988803267478943
110,0.9992050528526306
111,0.007061033509671688
112,0.9996033310890198
113,0.9829278588294983
114,0.9993543028831482
115,0.9995219707489014
116,0.014897598884999752
117,1.5334206182160415e-05
118,0.9988489151000977
119,0.00079092982923612
120,0.9987099170684814
121,0.9982686042785645
122,0.0002618925354909152
123,0.043672241270542145
124,0.034501053392887115
125,0.0005039217649027705
126,0.0995117798447609
127,0.995492696762085
128,0.9422492980957031
129,0.9982751607894897
130,0.34935760498046875
131,0.0008704818901605904
132,0.040860652923583984
133,0.21413902938365936
134,0.09832514077425003
135,0.9917985200881958
136,0.9956408739089966
137,0.9998918771743774
138,0.999756395816803
139,0.0028610045555979013
140,0.48531651496887207
141,0.004929251503199339
142,0.9998304843902588
143,0.9933547973632812
144,0.005636753514409065
145,4.28280582127627e-05
146,0.973952054977417
147,0.2522249221801758
148,0.04806142672896385
149,8.282269845949486e-05
150,0.9989542961120605
151,0.9317339658737183
152,0.9392260313034058
153,0.07791510224342346
154,0.09713148325681686
155,0.999517560005188
156,0.9919878244400024
157,0.9997950196266174
158,0.0005516065284609795
159,5.5619886552449316e-05
160,0.00010293559898855165
161,0.019685527309775352
162,0.022207897156476974
163,0.9982325434684753
164,0.7466686964035034
165,0.00464299600571394
166,0.07623129338026047
167,0.9994296431541443
168,0.017336566001176834
169,0.9931148886680603
170,0.9984716773033142
171,0.1007959172129631
172,0.13701507449150085
173,0.991751492023468
174,0.42928338050842285
175,0.9942031502723694
176,0.9671697020530701
177,0.992586076259613
178,0.16249842941761017
179,0.03381683677434921
180,0.004407557658851147
181,0.9996015429496765
182,0.0020585455931723118
183,0.9730390906333923
184,0.05040665343403816
185,0.9591259956359863
186,0.9412809014320374
187,0.9979041814804077
188,0.9964826107025146
189,0.8025075197219849
190,0.00011034296039724723
191,0.9820812344551086
192,1.4072683370613959e-05
193,0.05410909280180931
194,0.9997430443763733
195,0.9995858073234558
196,0.9931694269180298
197,0.9703664183616638
198,0.9998303651809692
199,0.998761773109436
200,0.0001122475805459544
201,0.9994378685951233
202,0.0004881711211055517
203,9.820835111895576e-05
204,0.0018221073551103473
205,0.001345522003248334
206,1.3049608241999522e-05
207,0.9958884119987488
208,0.9984192848205566
209,0.00012091154349036515
210,0.9962291121482849
211,0.9999426603317261
212,0.0034626713022589684
213,0.8171833157539368
214,0.00670016510412097
215,0.9996354579925537
216,0.9995782971382141
217,0.4471833109855652
218,0.3865901827812195
219,0.9115758538246155
220,0.9492443203926086
221,1.0547069905442186e-05
222,0.24413885176181793
223,0.9794445037841797
224,0.9974380731582642
225,0.9836146235466003
226,0.9880630373954773
227,0.2851477861404419
228,0.9999749660491943
229,0.00013432506239041686
230,0.3011133372783661
231,1.695866922091227e-05
232,0.9974193572998047
233,0.9752912521362305
234,0.10560951381921768
235,0.003202958032488823
236,0.007360280957072973
237,0.9999151229858398
238,2.3676791897742078e-05
239,0.9421157240867615
240,0.9998847246170044
241,0.0003249530855100602
242,0.004212150350213051
243,7.796748104738072e-05
244,0.994754433631897
245,0.9972031116485596
246,0.9999481439590454
247,0.9998340606689453
248,0.7415511608123779
249,0.9614118933677673
250,0.10642595589160919
251,0.24167631566524506
252,0.00348631851375103
253,0.13075383007526398
254,0.9985297918319702
255,0.200972780585289
256,0.985975444316864
257,0.9998427629470825
258,0.01700204610824585
259,0.00015967467334121466
260,0.0002428708685329184
261,0.19709894061088562
262,0.01445971243083477
263,0.9997400641441345
264,2.677144721019431e-06
265,0.9988135099411011
266,0.00882488302886486
267,0.9992006421089172
268,0.9982156753540039
269,0.9990226030349731
270,0.5783010125160217
271,0.0008303761715069413
272,0.9990363121032715
273,0.00014823128003627062
274,0.9987647533416748
275,0.0010613382328301668
276,0.987472653388977
277,0.002851475030183792
278,0.9937142729759216
279,0.9236460328102112
280,0.27575811743736267
281,0.027597077190876007
282,0.4035935699939728
283,0.999588668346405
284,0.9983037710189819
285,0.9999754428863525
286,0.42371466755867004
287,0.9727013111114502
288,0.1867232769727707
289,0.9992470741271973
290,0.9013594388961792
291,0.999859094619751
292,0.0005153152742423117
293,0.9992926120758057
294,0.0022084296215325594
295,0.9950789213180542
296,2.2422389520215802e-05
297,0.9968945980072021
298,0.03681037202477455
299,8.720045298105106e-05
300,0.9976673722267151
301,0.9999831914901733
302,0.998863697052002
303,0.9615294337272644
304,0.2683127224445343
305,0.0005288578104227781
306,0.9313356280326843
307,0.9946258664131165
308,0.3381257653236389
309,0.004116678144782782
310,0.9677550196647644
311,5.489371687872335e-05
312,0.9971895813941956
313,0.9947289824485779
314,0.0015130606479942799
315,0.999930739402771
316,0.9251615405082703
317,0.9931725859642029
318,0.0007109399884939194
319,0.9192562699317932
320,0.0007019185577519238
321,5.432533725979738e-06
322,0.006051238160580397
323,0.6191368103027344
324,0.2340703159570694
325,0.008918040432035923
326,0.0013435716973617673
327,0.9919570684432983
328,0.00022581279336009175
329,0.00030024314764887094
330,7.381723844446242e-05
331,0.0024352669715881348
332,0.042559269815683365
333,0.0915403962135315
334,0.001309589366428554
335,0.9990094900131226
336,0.00011029709276044741
337,0.9999309778213501
338,0.9980053305625916
339,0.5734477639198303
340,0.982503354549408
341,0.10275661945343018
342,0.0017811362631618977
343,0.012934588827192783
344,0.9536397457122803
345,0.896548330783844
346,0.9963915944099426
347,0.00013435147411655635
348,0.006284093018621206
349,4.926115434500389e-05
350,0.04893403500318527
351,0.07710951566696167
352,0.8080605864524841
353,0.9624209403991699
354,0.7528775930404663
355,0.0021902690641582012
356,0.9971210360527039
357,0.9869040250778198
358,0.9989976286888123
359,0.39428117871284485
360,0.9999954700469971
361,0.9981581568717957
362,0.0014358184998854995
363,0.9976152181625366
364,0.04720180481672287
365,0.9527469277381897
366,0.9994797110557556
367,0.9978955984115601
368,0.001229553483426571
369,0.8066374659538269
370,0.15946264564990997
371,0.001627942780032754
372,0.9953256845474243
373,0.9989925026893616
374,0.9390650391578674
375,0.9979662895202637
376,0.714270293712616
377,0.9980505704879761
378,0.001448553754016757
379,0.5981122255325317
380,0.9902815818786621
381,0.99277663230896
382,0.9957489967346191
383,0.0808660164475441
384,3.530254980432801e-05
385,0.9943559765815735
386,0.6084879040718079
387,0.003986946307122707
388,0.9815789461135864
389,0.9773299694061279
390,0.882745087146759
391,0.9274004697799683
392,0.004493467044085264
393,0.9969826340675354
394,0.9785726070404053
395,0.0005113502265885472
396,0.9999761581420898
397,0.9997814297676086
398,0.0014509380562230945
399,0.999695897102356
400,0.9914813041687012
401,8.556994725950062e-05
402,0.9994654059410095
403,0.984508752822876
404,0.00048324637464247644
405,0.9752187132835388
406,0.00021989131346344948
407,0.9963157773017883
408,0.648363471031189
409,0.9989973902702332
410,4.193964559817687e-05
411,0.9988707900047302
412,0.9910548329353333
413,0.9999816417694092
414,0.04920651763677597
415,0.9995102882385254
416,0.0026549173053354025
417,0.0009901762241497636
418,0.976625919342041
419,0.9997754693031311
420,0.0035409904085099697
421,0.9925274848937988
422,0.9821403622627258
423,0.9999167919158936
424,0.9998695850372314
425,0.002186969155445695
426,2.8118720365455374e-06
427,0.00018991506658494473
428,0.046471793204545975
429,0.9945827126502991
430,0.00028460638714022934
431,0.998757004737854
432,0.9992671608924866
433,0.9932765960693359
434,0.9995552897453308
435,0.9994447827339172
436,0.2615165412425995
437,0.9949215054512024
438,0.9994701743125916
439,0.0018954273546114564
440,0.9869094491004944
441,0.005708068609237671
442,0.5129419565200806
443,0.9998315572738647
444,0.04644732549786568
445,0.9993197917938232
446,0.9771475195884705
447,0.9149022698402405
448,0.0004108741704840213
449,0.9785764813423157
450,0.012046626769006252
451,0.00039386909338645637
452,0.006098397076129913
453,0.0008776781032793224
454,0.9996651411056519
455,0.9998741149902344
456,0.0021457031834870577
457,4.736247501568869e-05
458,0.016989730298519135
459,0.0013248400064185262
460,0.2944049835205078
461,0.0007495356840081513
462,0.8279798030853271
463,0.998206377029419
464,0.0021789302118122578
465,0.0072314622811973095
466,0.9997668862342834
467,0.0007818282465450466
468,0.9953522682189941
469,0.9963276982307434
470,0.018358396366238594
471,0.999901294708252
472,0.9477555155754089
473,0.0017244762275367975
474,1.054900076269405e-05
475,0.9968294501304626
476,0.07035227119922638
477,0.9741685390472412
478,0.0005597664276137948
479,0.9872668385505676
480,0.00839174259454012
481,0.030366862192749977
482,0.1263282150030136
483,0.23449590802192688
484,0.0005834780749864876
485,0.9993508458137512
486,0.13355931639671326
487,0.009940721094608307
488,0.9539371132850647
489,0.00047324199113063514
490,0.00027100497391074896
491,0.0012174241710454226
492,0.9950036406517029
493,1.2634415043066838e-06
494,0.9979442954063416
495,0.9971981048583984
496,0.9999984502792358
497,0.001397838699631393
498,0.02458464354276657
499,0.04733337089419365
500,0.9912464022636414
501,0.3040691614151001
502,0.0021672402508556843
503,0.0009218010818585753
504,1.3385145393840503e-05
505,0.9982573390007019
506,0.9995648264884949
507,0.9980090260505676
508,0.001038403483107686
509,0.9987257122993469
510,0.0009079340961761773
511,0.9991521835327148
512,0.9996213912963867
513,0.7811686992645264
514,0.002366249915212393
515,0.00042087180190719664
516,0.9996439218521118
517,1.808802699088119e-05
518,8.08689437690191e-05
519,0.9998941421508789
520,0.0005051023326814175
521,5.0242379074916244e-05
522,0.9984902143478394
523,0.06274911016225815
524,0.9999915361404419
525,0.9986714124679565
526,0.0009630952845327556
527,0.13264885544776917
528,0.9965564012527466
529,0.9982872605323792
530,0.014240225777029991
531,0.9998270869255066
532,0.9999037981033325
533,5.5205600801855326e-05
534,0.9897364377975464
535,0.21052004396915436
536,0.999840259552002
537,0.0001710577926132828
538,0.5942003726959229
539,0.0011258776066824794
540,0.9886936545372009
541,0.9994999170303345
542,1.0114902579516638e-05
543,0.5810115337371826
544,0.9994798302650452
545,0.0007476708269678056
546,0.02553916536271572
547,0.9973547458648682
548,1.5460735085071065e-05
549,0.8891808986663818
550,0.7997041940689087
551,0.6067333221435547
552,0.0009005067404359579
553,0.5555148720741272
554,0.00018320578965358436
555,2.0038254660903476e-05
556,0.9932789206504822
557,0.41405919194221497
558,5.40887558599934e-05
559,0.0021444426383823156
560,0.9998100399971008
561,0.004059931728988886
562,0.9971150159835815
563,0.062017910182476044
564,0.8695545792579651
565,0.00018850297783501446
566,0.0002852227189578116
567,0.19649441540241241
568,0.013417564332485199
569,0.7762711644172668
570,0.9588102698326111
571,0.9992831349372864
572,0.9892478585243225
573,0.8834614753723145
574,0.4090273976325989
575,0.005305376369506121
576,0.9753330945968628
577,0.9996803998947144
578,0.0013265464222058654
579,0.0005830872687511146
580,0.00017891004972625524
581,0.0025155972689390182
582,0.0015439823037013412
583,0.991755485534668
584,0.8914815783500671
585,0.9881992340087891
586,0.992621660232544
587,0.025437531992793083
588,0.02769225277006626
589,0.9875590205192566
590,0.9992865920066833
591,0.013455597683787346
592,0.006127829197794199
593,0.0003822424914687872
594,0.04742954671382904
595,0.057735320180654526
596,0.001862499164417386
597,0.9751719832420349
598,1.0453540198795963e-05
599,0.9979178309440613
600,0.25098058581352234
601,1.4921053661964834e-05
602,0.023522015661001205
603,0.9796755313873291
604,0.9982983469963074
605,0.03549213707447052
606,0.11445049941539764
607,6.6025007981807e-05
608,0.9494116306304932
609,0.8320948481559753
610,0.0007270665373653173
611,0.9999767541885376
612,0.999799907207489
613,0.05720384791493416
614,0.0004723512683995068
615,0.9965607523918152
616,0.9287033677101135
617,0.0391836017370224
618,0.0010232573840767145
619,0.9871895909309387
620,0.9932258725166321
621,0.00017138922703452408
622,0.9999608993530273
623,0.9880807399749756
624,0.0007925195968709886
625,0.9997782111167908
626,7.145472045522183e-05
627,0.7279317378997803
628,0.7696408629417419
629,0.9988828301429749
630,0.999110758304596
631,0.9997727274894714
632,0.0006746227736584842
633,0.9999732971191406
634,0.9994650483131409
635,0.010098462924361229
636,0.9984838366508484
637,0.017277849838137627
638,0.8226665258407593
639,0.939969539642334
640,0.12328912317752838
641,0.9953693747520447
642,0.042828381061553955
643,0.00031208962900564075
644,0.9703871607780457
645,0.013400513678789139
646,0.9414004683494568
647,0.00018789824389386922
648,0.9998164772987366
649,0.011351126246154308
650,0.1327723115682602
651,0.0019640596583485603
652,0.05964988097548485
653,0.7926679849624634
654,0.9993268251419067
655,0.017508449032902718
656,0.9813218712806702
657,0.0003294779744464904
658,0.9983274340629578
659,0.9997842907905579
660,0.0017617967678233981
661,0.993489146232605
662,0.00013302874867804348
663,0.982469916343689
664,0.01173060666769743
665,0.00023452233290299773
666,0.9649491906166077
667,0.062391750514507294
668,0.0004754136025439948
669,0.00025009806267917156
670,0.9998764991760254
671,0.001131336553953588
672,0.998264729976654
673,0.0002935508091468364
674,0.46603912115097046
675,0.004403106868267059
676,0.7236685156822205
677,0.061302103102207184
678,0.02588997595012188
679,0.9992473125457764
680,0.9954445362091064
681,0.9939553141593933
682,0.9369080662727356
683,0.0002879970706999302
684,0.9995232820510864
685,0.9962771534919739
686,0.004172151908278465
687,0.0002651220711413771
688,2.20213842112571e-05
689,0.039745181798934937
690,0.1843625009059906
691,1.800555401132442e-05
692,0.0017755358712747693
693,0.5752215385437012
694,0.997969925403595
695,0.9996589422225952
696,0.3055019676685333
697,0.010786693543195724
698,6.850278441561386e-05
699,0.0035246959887444973
700,0.9944437146186829
701,0.054488103836774826
702,0.020144084468483925
703,0.030071476474404335
704,0.5245772004127502
705,0.00018878033733926713
706,0.9998076558113098
707,0.00012898140994366258
708,0.001186036504805088
709,0.0011678865412250161
710,0.24615992605686188
711,9.341179247712716e-05
712,0.9996960163116455
713,0.9911630153656006
714,0.002238285494968295
715,0.999143123626709
716,0.22250570356845856
717,0.4995918869972229
718,0.1064629852771759
719,0.035645145922899246
720,0.5903176665306091
721,0.9993600249290466
722,0.05091969668865204
723,0.9997665286064148
724,0.9964674711227417
725,0.9999927282333374
726,0.005286280997097492
727,0.2269202023744583
728,0.9809445142745972
729,0.996217668056488
730,0.3145281672477722
731,0.027966905385255814
732,0.5612053275108337
733,2.5236415240215138e-05
734,0.9646647572517395
735,0.9951149225234985
736,0.2838771939277649
737,0.008140301331877708
738,0.9975117444992065
739,0.9987543821334839
740,0.0010611781617626548
741,0.9999526739120483
742,6.475579994003056e-06
743,0.9993613362312317
744,1.0404171916889027e-05
745,3.1259062325261766e-06
746,0.2751041650772095
747,0.9982540011405945
748,0.9974889755249023
749,0.43636950850486755
750,0.00012566782243084162
751,0.9526526927947998
752,0.9997133612632751
753,0.002765464596450329
754,0.9999110698699951
755,0.9996538162231445
756,0.31322595477104187
757,0.007837172597646713
758,0.00021738932991866022
759,0.9963036775588989
760,0.008517631329596043
761,0.9951307773590088
762,0.9976611137390137
763,0.9999434947967529
764,0.9997993111610413
765,0.9462593197822571
766,0.9993908405303955
767,0.002508521778509021
768,0.013961367309093475
769,0.02490193396806717
770,0.9605486989021301
771,0.986107349395752
772,0.01865287497639656
773,0.09119610488414764
774,0.0020586035680025816
775,0.0001525955303804949
776,0.4771597683429718
777,0.9976019263267517
778,0.9999939203262329
779,8.969584450824186e-05
780,0.28420981764793396
781,0.00016231687914114445
782,0.0002361144288443029
783,0.9998582601547241
784,7.67871315474622e-05
785,0.9996328353881836
786,0.8660414218902588
787,0.00071635318454355
788,0.9998552799224854
789,9.861084254225716e-05
790,0.9976521134376526
791,0.051871441304683685
792,0.8523851037025452
793,0.004360512364655733
794,0.003844865830615163
795,0.0013685465091839433
796,0.38382688164711
797,0.0008114977972581983
798,0.00018028220802079886
799,0.06517023593187332
800,0.9913712739944458
801,0.9876052141189575
802,0.006557634565979242
803,0.0004903948283754289
804,0.08384143561124802
805,0.36341792345046997
806,0.999799907207489
807,3.142300192848779e-05
808,0.9902439713478088
809,0.0001823568600229919
810,0.9988786578178406
811,0.002418337855488062
812,0.010906683281064034
813,0.0004243812581989914
814,0.018998725339770317
815,0.9987579584121704
816,0.00034810759825631976
817,0.9764145612716675
818,0.9998360872268677
819,0.999990701675415
820,0.00010051464050775394
821,0.0007712513324804604
822,0.9981017708778381
823,0.9995038509368896
824,0.032737988978624344
825,0.9993222951889038
826,0.8759528398513794
827,6.27883491688408e-05
828,0.00015088559302967042
829,0.0002813207684084773
830,0.0025794918183237314
831,0.998497724533081
832,0.9993656277656555
833,0.9907615780830383
834,0.9883459210395813
835,0.46597498655319214
836,0.9902607798576355
837,0.9999665021896362
838,0.9981505274772644
839,0.9994822144508362
840,0.9959371089935303
841,0.04925912246108055
842,0.998997151851654
843,0.00032330266549251974
844,0.9995249509811401
845,0.9895678162574768
846,0.9967342615127563
847,0.0004704410384874791
848,0.01102015282958746
849,0.9361114501953125
850,0.9997996687889099
851,0.9979986548423767
852,0.9997450709342957
853,0.9990265369415283
854,0.11723653227090836
855,0.0004373279516585171
856,0.10536685585975647
857,5.1739367336267605e-05
858,0.9988678693771362
859,9.799571853363886e-05
860,0.002169637009501457
861,0.9996757507324219
862,0.0005239437450654805
863,0.09971286356449127
864,1.1826421086880146e-06
865,0.9960662722587585
866,0.9999960660934448
867,0.5472140908241272
868,0.00017123337602242827
869,0.9941153526306152
870,0.9952865242958069
871,0.000936221273150295
872,0.8717224597930908
873,0.9998844861984253
874,5.274901195662096e-05
875,0.9997488856315613
876,0.5730802416801453
877,0.005756932310760021
878,0.9960170388221741
879,0.13255369663238525
880,0.233270063996315
881,0.9920271039009094
882,0.07321964204311371
883,0.9696087837219238
884,0.02222900651395321
885,0.7442152500152588
886,0.3180033564567566
887,0.0004695354145951569
888,0.9938622713088989
889,0.012152452953159809
890,0.9177743196487427
891,0.0005374494940042496
892,8.342162618646398e-05
893,0.9999432563781738
894,0.09021613746881485
895,0.9996021389961243
896,0.9985465407371521
897,0.000281167944194749
898,0.8876895904541016
899,0.5620942711830139
900,0.009799516759812832
901,0.06600731611251831
902,0.9999629259109497
903,0.006310527212917805
904,4.909129074803786e-06
905,0.9993281364440918
906,0.9038330912590027
907,0.986354649066925
908,0.0012662634253501892
909,0.9872069954872131
910,0.026121480390429497
911,0.0008983804727904499
912,0.9997665286064148
913,0.09853605180978775
914,0.49711236357688904
915,3.7635221815435216e-05
916,0.9893606901168823
917,0.24710609018802643
918,0.9987529516220093
919,0.9994423985481262
920,0.9853796362876892
921,0.9986395239830017
922,0.20928549766540527
923,0.9966417551040649
924,0.0013733506202697754
925,0.00010307075717719272
926,2.6495647034607828e-05
927,0.00015621946658939123
928,8.356463695236016e-06
929,0.0025032346602529287
930,0.2287476658821106
931,0.9998170733451843
932,0.9989792108535767
933,0.9997355341911316
934,0.9996114373207092
935,5.335871173883788e-05
936,0.11354042589664459
937,0.9403603076934814
938,0.0006240023649297655
939,0.6591627597808838
940,0.09674651175737381
941,8.752402936806902e-05
942,0.9991944432258606
943,0.9991562366485596
944,0.9860959649085999
945,1.7812155419960618e-05
946,0.0005597362760454416
947,0.0005566818290390074
948,0.0009595521842129529
949,0.13756608963012695
950,0.0019612908363342285
951,0.9999657869338989
952,0.9982849955558777
953,0.004757222719490528
954,0.7414390444755554
955,0.9999951124191284
956,2.015772224694956e-05
957,0.0007021409692242742
958,0.9924421310424805
959,0.9975456595420837
960,0.998608410358429
961,2.77514845947735e-06
962,0.9963729381561279
963,0.9999397993087769
964,0.9985654950141907
965,0.0026258318684995174
966,0.3472622334957123
967,0.997722327709198
968,0.0055863079614937305
969,0.9997909665107727
970,0.0007445044466294348
971,0.9999618530273438
972,0.9997777342796326
973,0.9987329840660095
974,0.9997318387031555
975,0.0004836923035327345
976,0.6151373386383057
977,0.9782795310020447
978,0.7867623567581177
979,0.6136706471443176
980,0.013682300224900246
981,0.0001140840831794776
982,0.003736726241186261
983,6.997525633778423e-05
984,0.004422903060913086
985,0.00011201287998119369
986,0.9968519806861877
987,0.9999738931655884
988,0.9994818568229675
989,0.004880621563643217
990,0.0011089330073446035
991,0.27285560965538025
992,0.9587507843971252
993,0.988989531993866
994,0.9991772770881653
995,0.0008164836326614022
996,0.9998620748519897
997,0.9998784065246582
998,0.999488115310669
999,0.9610917568206787
1000,0.00013991864398121834
1001,0.6530466079711914
1002,0.010485578328371048
1003,0.9994524121284485
1004,0.9970441460609436
1005,0.9999762773513794
1006,5.3584757552016526e-05
1007,0.9871986508369446
1008,0.001616879366338253
1009,0.0013640254037454724
1010,0.09999479353427887
1011,0.0014148824848234653
1012,3.7246816191327525e-06
1013,0.9994433522224426
1014,0.4231579005718231
1015,0.3496241867542267
1016,0.0024300087243318558
1017,0.8876813054084778
1018,0.004742358345538378
1019,0.99797123670578
1020,0.2663338780403137
1021,0.9999107122421265
1022,0.0018392009660601616
1023,0.9998985528945923
1024,0.7362383008003235
1025,0.011367392726242542
1026,0.008035988546907902
1027,0.999985933303833
1028,3.869101419695653e-05
1029,0.9962546825408936
1030,0.5239791870117188
1031,0.016693733632564545
1032,0.00015670746506657451
1033,0.01769530028104782
1034,0.9927190542221069
1035,0.0009288351866416633
1036,7.275200914591551e-05
1037,0.9906772375106812
1038,0.8930985927581787
1039,0.9927462935447693
1040,3.6684152291854843e-05
1041,0.9998239874839783
1042,0.9809484481811523
1043,0.9943086504936218
1044,0.08537662774324417
1045,0.9636351466178894
1046,0.8822336792945862
1047,0.002989221131429076
1048,0.05003160983324051
1049,0.2918371260166168
1050,0.9359591603279114
1051,0.4629228711128235
1052,6.966106593608856e-05
1053,0.9987673759460449
1054,0.004312279634177685
1055,0.16602326929569244
1056,0.9472243189811707
1057,0.9819670915603638
1058,0.9989174604415894
1059,0.6834591627120972
1060,0.028859583660960197
1061,0.9999250173568726
1062,0.0008727545500732958
1063,0.34369322657585144
1064,0.004265539813786745
1065,0.955659031867981
1066,0.7797778844833374
1067,0.9866705536842346
1068,0.9838992357254028
1069,0.004679474513977766
1070,0.10517881065607071
1071,0.00014682920300401747
1072,0.9830484390258789
1073,0.315343976020813
1074,0.992483913898468
1075,0.0017813396407291293
1076,0.021365834400057793
1077,0.9921478629112244
1078,0.9974850416183472
1079,0.0005363691598176956
1080,0.20576225221157074
1081,0.9999910593032837
1082,0.002089779358357191
1083,0.00012472922389861196
1084,0.2832106649875641
1085,0.9988248944282532
1086,0.9998412132263184
1087,0.9739271402359009
1088,0.003849540837109089
1089,0.0006382536957971752
1090,0.982611358165741
1091,0.003927122335880995
1092,0.9982927441596985
1093,0.0001091524536604993
1094,0.9930645823478699
1095,0.1411830633878708
1096,0.00019417409203015268
1097,5.276758020045236e-05
1098,0.9735023975372314
1099,0.9780880212783813
1100,0.999796450138092
1101,0.9578886032104492
1102,0.0044371322728693485
1103,0.9996448755264282
1104,0.9995550513267517
1105,0.9870621562004089
1106,0.005482975859194994
1107,0.0011477486696094275
1108,0.19976678490638733
1109,0.9994158744812012
1110,0.973821759223938
1111,0.010386471636593342
1112,0.9999898672103882
1113,2.9619566703331657e-05
1114,0.9999644756317139
1115,0.9996873140335083
1116,0.0030192492995411158
1117,0.004544734954833984
1118,0.9921890497207642
1119,0.9988951086997986
1120,0.668772280216217
1121,0.010815147310495377
1122,0.9982628226280212
1123,0.0004408854292705655
1124,0.0005345196113921702
1125,0.34230005741119385
1126,0.999226450920105
1127,0.9989256262779236
1128,0.0011426213895902038
1129,0.9998277425765991
1130,0.007064145989716053
1131,0.00533737987279892
1132,2.2196511054062285e-05
1133,0.9978229999542236
1134,0.999549925327301
1135,0.9983125925064087
1136,0.40529847145080566
1137,0.25553515553474426
1138,0.00277935853227973
1139,0.002792210318148136
1140,5.093075742479414e-05
1141,4.7870995331322774e-05
1142,0.7734007239341736
1143,5.598541974904947e-05
1144,0.007046801969408989
1145,8.478992822347209e-05
1146,0.0002718467731028795
1147,0.11085484176874161
1148,0.9989998936653137
1149,0.003479443723335862
1150,0.3196521997451782
1151,0.9979457259178162
1152,0.9616146683692932
1153,0.9999209642410278
1154,0.000186592063982971
1155,0.1528259813785553
1156,0.8861116170883179
1157,0.6907055377960205
1158,0.9990758895874023
1159,0.007997688837349415
1160,0.949887752532959
1161,0.0015728357248008251
1162,0.0047272625379264355
1163,0.9943154454231262
1164,0.9935261011123657
1165,0.9868372678756714
1166,7.517397170886397e-05
1167,0.28272104263305664
1168,0.998930037021637
1169,0.9991135001182556
1170,0.9999480247497559
1171,0.16355247795581818
1172,0.06830400973558426
1173,0.999896764755249
1174,0.9997631907463074
1175,0.9998669624328613
1176,1.97890058188932e-05
1177,0.0008186009945347905
1178,0.999910831451416
1179,0.9967269897460938
1180,0.6517114639282227
1181,0.06818278878927231
1182,0.005422831512987614
1183,0.00013358511205296963
1184,0.7180356979370117
1185,0.967117190361023
1186,0.945404589176178
1187,0.013022861443459988
1188,0.9991734623908997
1189,0.003346731187775731
1190,6.914376626809826e-06
1191,0.9825333952903748
1192,0.00043145930976606905
1193,0.003620842471718788
1194,0.9917349815368652
1195,0.9983452558517456
1196,0.0001569158921483904
1197,0.9894638061523438
1198,0.8708901405334473
1199,0.9998031258583069
1200,0.9999053478240967
1201,3.0712413717992604e-05
1202,0.9503533840179443
1203,0.07405146956443787
1204,0.21179571747779846
1205,1.4509480934066232e-05
1206,0.9999017715454102
1207,3.0387111110030673e-05
1208,0.0002072972129099071
1209,0.9978764057159424
1210,0.0002571181976236403
1211,0.0007137191714718938
1212,0.1738230288028717
1213,0.19694773852825165
1214,0.9911292791366577
1215,0.9715238213539124
1216,0.00013530103024095297
1217,0.9665318131446838
1218,0.003814029973000288
1219,0.013858596794307232
